year,donor_name,recipient_name,Principal gender equality,Principal all climate,Principal disability,usd_disbursement_deflated
2020,Spain,Peru,FALSE,FALSE,FALSE,23.210987
2020,Spain,Bolivia,FALSE,FALSE,FALSE,10.47964
2020,Spain,Argentina,FALSE,FALSE,FALSE,1.599032
2020,Spain,Guatemala,FALSE,FALSE,FALSE,17.909057
2020,Spain,Nicaragua,FALSE,FALSE,FALSE,11.619505
2020,Spain,Honduras,FALSE,FALSE,TRUE,0.009648
2020,Spain,Ecuador,FALSE,FALSE,FALSE,14.845017
2020,Spain,Nicaragua,TRUE,FALSE,FALSE,5.394412
2020,Spain,Colombia,FALSE,FALSE,FALSE,67.659994
2020,Spain,West Bank and Gaza Strip,FALSE,FALSE,FALSE,17.043212
2020,Spain,Mexico,TRUE,FALSE,FALSE,0.896311
2020,Spain,Paraguay,TRUE,FALSE,FALSE,2.197435
2020,Spain,Lebanon,FALSE,FALSE,FALSE,7.559551
2020,Spain,Nicaragua,FALSE,FALSE,TRUE,0.039681
2020,Spain,El Salvador,FALSE,TRUE,FALSE,0.042193
2020,Spain,Dominican Republic,FALSE,FALSE,FALSE,5.285047
2020,Spain,Cambodia,FALSE,FALSE,FALSE,0.050501
2020,Spain,Panama,FALSE,FALSE,FALSE,0.515943
2020,Spain,Peru,TRUE,FALSE,FALSE,7.820358
2020,Spain,China (People's Republic of),FALSE,FALSE,FALSE,2.19798
2020,Spain,Venezuela,FALSE,FALSE,FALSE,49.870444
2020,Spain,Peru,FALSE,TRUE,FALSE,0.597381
2020,Spain,Honduras,TRUE,FALSE,FALSE,5.537391
2020,Spain,Yemen,FALSE,FALSE,FALSE,2.44896
2020,Spain,Costa Rica,FALSE,FALSE,FALSE,0.668433
2020,Spain,Haiti,FALSE,FALSE,FALSE,9.147526
2020,Spain,Dominican Republic,TRUE,FALSE,FALSE,2.939733
2020,Spain,Türkiye,FALSE,FALSE,FALSE,26.735303
2020,Spain,West Bank and Gaza Strip,TRUE,FALSE,FALSE,8.639872
2020,Spain,Syrian Arab Republic,FALSE,FALSE,FALSE,13.978253
2020,Spain,Moldova,FALSE,FALSE,FALSE,0.084397
2020,Spain,Thailand,FALSE,FALSE,FALSE,0.055102
2020,Spain,Brazil,FALSE,FALSE,FALSE,4.722816
2020,Spain,Georgia,FALSE,TRUE,FALSE,0.034769
2020,Spain,Cuba,FALSE,FALSE,FALSE,4.42721
2020,Spain,Mexico,FALSE,FALSE,FALSE,4.505306
2020,Spain,Serbia,FALSE,FALSE,FALSE,0.672155
2020,Spain,Brazil,TRUE,TRUE,FALSE,0.029231
2020,Spain,Paraguay,FALSE,FALSE,FALSE,5.248577
2020,Spain,Dominican Republic,TRUE,FALSE,TRUE,0.302483
2020,Spain,Philippines,FALSE,FALSE,FALSE,2.593221
2020,Spain,Armenia,FALSE,FALSE,FALSE,0.328046
2020,Spain,Jordan,FALSE,FALSE,FALSE,1.939521
2020,Spain,Yemen,TRUE,FALSE,FALSE,0.303558
2020,Spain,Bolivia,FALSE,TRUE,FALSE,1.129499
2020,Spain,Guatemala,FALSE,FALSE,TRUE,0.15931
2020,Spain,Viet Nam,FALSE,FALSE,FALSE,0.091842
2020,Spain,Syrian Arab Republic,TRUE,FALSE,FALSE,0.452301
2020,Spain,Iran,FALSE,FALSE,FALSE,0.775235
2020,Spain,Belarus,FALSE,FALSE,FALSE,0.150478
2020,Spain,Brazil,TRUE,FALSE,FALSE,0.530817
2020,Spain,Brazil,FALSE,TRUE,FALSE,0.041867
2020,Spain,Ecuador,TRUE,FALSE,FALSE,4.059619
2020,Spain,Cuba,FALSE,FALSE,TRUE,0.038628
2020,Spain,Malaysia,FALSE,FALSE,FALSE,0.034208
2020,Spain,El Salvador,FALSE,FALSE,TRUE,0.016864
2020,Spain,Ukraine,FALSE,FALSE,FALSE,8.532536
2020,Spain,Panama,TRUE,FALSE,FALSE,0.123671
2020,Spain,Bosnia and Herzegovina,FALSE,FALSE,FALSE,0.276694
2020,Spain,Iraq,FALSE,FALSE,FALSE,7.501928
2020,Spain,Haiti,TRUE,TRUE,FALSE,0.536769
2020,Spain,Afghanistan,FALSE,FALSE,FALSE,0.356387
2020,Spain,Cuba,FALSE,TRUE,FALSE,0.739642
2020,Spain,Paraguay,FALSE,TRUE,FALSE,0.337287
2020,Spain,Bangladesh,FALSE,FALSE,FALSE,0.858062
2020,Spain,Albania,FALSE,FALSE,FALSE,0.447464
2020,Spain,Indonesia,FALSE,FALSE,FALSE,0.118489
2020,Spain,Guatemala,FALSE,TRUE,FALSE,0.224627
2020,Spain,Lebanon,FALSE,FALSE,TRUE,0.146155
2020,Spain,Cuba,TRUE,FALSE,FALSE,0.477428
2020,Spain,Pakistan,FALSE,FALSE,FALSE,0.668945
2020,Spain,Türkiye,TRUE,FALSE,FALSE,0.303067
2020,Spain,Kazakhstan,FALSE,FALSE,FALSE,0.129208
2020,Spain,Venezuela,TRUE,FALSE,FALSE,0.060834
2020,Spain,Philippines,TRUE,FALSE,FALSE,2.078827
2020,Spain,Peru,FALSE,FALSE,TRUE,0.054972
2020,Spain,Mexico,FALSE,FALSE,TRUE,0.000807
2020,Spain,Uzbekistan,FALSE,FALSE,FALSE,0.092049
2020,Spain,Colombia,FALSE,TRUE,FALSE,0.000282
2020,Spain,Colombia,FALSE,FALSE,TRUE,0.17757
2020,Spain,Lebanon,TRUE,FALSE,FALSE,1.734428
2020,Spain,Nepal,FALSE,FALSE,FALSE,0.089041
2020,Spain,Honduras,FALSE,TRUE,FALSE,0.061837
2020,Spain,Jordan,FALSE,FALSE,TRUE,0.541153
2020,Spain,Haiti,FALSE,TRUE,FALSE,0.09588
2020,Spain,Haiti,TRUE,FALSE,FALSE,1.008803
2020,Spain,Nepal,TRUE,FALSE,FALSE,0.042906
2020,Spain,Colombia,TRUE,FALSE,TRUE,0.018343
2020,Spain,Georgia,FALSE,FALSE,FALSE,8.363315
2020,Spain,Cuba,TRUE,TRUE,FALSE,0.70268
2020,Spain,Suriname,FALSE,FALSE,FALSE,0.003941
2020,Spain,Bangladesh,TRUE,FALSE,FALSE,0.0976
2020,Spain,Bosnia and Herzegovina,TRUE,FALSE,FALSE,0.376542
2020,Spain,El Salvador,TRUE,TRUE,FALSE,0.48108
2020,Spain,Nicaragua,TRUE,TRUE,FALSE,0.247253
2020,Spain,Costa Rica,TRUE,FALSE,FALSE,0.135913
2020,Spain,Jordan,TRUE,FALSE,FALSE,0.41665
2020,Spain,Cambodia,TRUE,FALSE,FALSE,0.112429
2020,Spain,Argentina,TRUE,FALSE,FALSE,0.322105
2020,Spain,Indonesia,FALSE,FALSE,TRUE,0.005621
2020,Spain,Armenia,FALSE,TRUE,FALSE,0.034769
2020,Spain,Jamaica,FALSE,FALSE,FALSE,0.180561
2020,Spain,Saint Lucia,FALSE,FALSE,FALSE,0.017631
2020,Spain,Tonga,FALSE,TRUE,FALSE,0.151745
2020,Spain,Venezuela,FALSE,FALSE,TRUE,0.005965
2020,Spain,Myanmar,FALSE,FALSE,FALSE,0.02343
2020,Spain,North Macedonia,FALSE,FALSE,FALSE,0.017977
2020,Spain,India,FALSE,FALSE,TRUE,0.014166
2020,Spain,Paraguay,FALSE,FALSE,TRUE,0.002248
2020,Spain,Philippines,TRUE,TRUE,FALSE,0.70268
2020,Spain,Belize,FALSE,FALSE,FALSE,0.000339
2020,Spain,Ecuador,FALSE,FALSE,TRUE,0.023387
2020,Spain,Mexico,TRUE,FALSE,TRUE,0.000137
2020,Spain,Marshall Islands,FALSE,TRUE,FALSE,0.101164
2020,Spain,Kosovo,FALSE,FALSE,FALSE,0.003936
2020,Spain,Peru,TRUE,TRUE,FALSE,0.23329
2020,Spain,China (People's Republic of),FALSE,TRUE,FALSE,0.034769
2020,Spain,Indonesia,FALSE,TRUE,FALSE,0.0034
2020,Spain,Samoa,FALSE,TRUE,FALSE,0.151745
2020,Spain,Montenegro,FALSE,FALSE,FALSE,0.003936
2020,Spain,Ecuador,FALSE,TRUE,FALSE,0.010192
2020,Spain,China (People's Republic of),TRUE,FALSE,FALSE,0.002249
2020,Spain,Nicaragua,TRUE,FALSE,TRUE,0.04722
2020,Spain,India,FALSE,TRUE,FALSE,0.00248
2020,Spain,Bolivia,TRUE,TRUE,FALSE,0.039846
2020,Spain,Costa Rica,FALSE,FALSE,TRUE,0.003353
2020,Spain,Timor-Leste,FALSE,FALSE,FALSE,0.00163
2020,Spain,Guyana,FALSE,FALSE,FALSE,0.003941
2020,Spain,Sri Lanka,FALSE,FALSE,FALSE,0.030404
2020,Poland,Syrian Arab Republic,FALSE,FALSE,FALSE,2.032915
2020,Poland,Belarus,FALSE,TRUE,FALSE,0.171955
2020,Poland,Georgia,TRUE,FALSE,FALSE,0.331089
2020,Poland,Türkiye,FALSE,FALSE,FALSE,13.293517
2020,Poland,Georgia,FALSE,FALSE,TRUE,0.199319
2020,Poland,Georgia,FALSE,FALSE,FALSE,1.543238
2020,Poland,Belarus,FALSE,FALSE,FALSE,62.848561
2020,Poland,Lebanon,FALSE,FALSE,FALSE,4.022397
2020,Poland,Belarus,FALSE,FALSE,TRUE,0.706787
2020,Poland,Jordan,FALSE,FALSE,FALSE,0.996745
2020,Poland,Iraq,FALSE,FALSE,FALSE,2.238258
2020,Poland,Moldova,FALSE,FALSE,FALSE,1.89705
2020,Poland,Armenia,FALSE,FALSE,FALSE,0.571353
2020,Poland,Myanmar,FALSE,FALSE,FALSE,0.243633
2020,Poland,West Bank and Gaza Strip,FALSE,FALSE,FALSE,1.01447
2020,Poland,Afghanistan,FALSE,FALSE,FALSE,0.701265
2020,Poland,Kazakhstan,FALSE,FALSE,FALSE,2.372609
2020,Poland,Lebanon,TRUE,FALSE,FALSE,0.153014
2020,Poland,Yemen,FALSE,FALSE,FALSE,0.450057
2020,Poland,Iran,FALSE,FALSE,FALSE,0.311502
2020,Poland,Albania,FALSE,TRUE,FALSE,3.159848
2020,Poland,Azerbaijan,FALSE,FALSE,FALSE,2.211195
2020,Poland,Brazil,FALSE,FALSE,FALSE,0.469133
2020,Poland,Colombia,FALSE,FALSE,FALSE,0.312861
2020,Poland,Venezuela,FALSE,FALSE,FALSE,0.059403
2020,Poland,Viet Nam,FALSE,FALSE,FALSE,1.427984
2020,Poland,Mexico,FALSE,FALSE,FALSE,0.504159
2020,Poland,Indonesia,FALSE,FALSE,FALSE,1.201918
2020,Poland,Bosnia and Herzegovina,FALSE,FALSE,FALSE,0.131267
2020,Poland,Serbia,FALSE,FALSE,FALSE,0.199292
2020,Poland,North Macedonia,FALSE,FALSE,FALSE,0.12865
2020,Poland,Cambodia,FALSE,FALSE,TRUE,0.024389
2020,Poland,Lebanon,FALSE,TRUE,FALSE,0.018894
2020,Poland,Uzbekistan,TRUE,FALSE,FALSE,0.012566
2020,Poland,Tajikistan,TRUE,FALSE,FALSE,0.011924
2020,Poland,Armenia,FALSE,FALSE,TRUE,0.015071
2020,Poland,Ukraine,FALSE,TRUE,FALSE,0.300857
2020,Poland,Albania,FALSE,FALSE,FALSE,0.550822
2020,Poland,Kosovo,FALSE,FALSE,FALSE,0.968105
2020,Poland,Montenegro,FALSE,FALSE,FALSE,0.082817
2020,Poland,Uzbekistan,FALSE,FALSE,FALSE,1.510138
2020,Poland,India,FALSE,FALSE,FALSE,7.261406
2020,Poland,China (People's Republic of),FALSE,FALSE,FALSE,5.86618
2020,Poland,Peru,FALSE,FALSE,FALSE,0.161046
2020,Poland,Pakistan,FALSE,FALSE,FALSE,1.120146
2020,Poland,Papua New Guinea,FALSE,FALSE,FALSE,0.016044
2020,Poland,Dominica,FALSE,FALSE,FALSE,0.004174
2020,Poland,Dominican Republic,FALSE,FALSE,FALSE,0.016697
2020,Poland,Ecuador,FALSE,FALSE,FALSE,0.262974
2020,Poland,Mongolia,FALSE,FALSE,FALSE,9.677968
2020,Poland,Tajikistan,FALSE,FALSE,FALSE,0.160902
2020,Poland,Bangladesh,FALSE,FALSE,FALSE,0.690073
2020,Poland,Philippines,FALSE,FALSE,FALSE,0.133574
2020,Poland,Belize,FALSE,FALSE,FALSE,0.004174
2020,Poland,Bhutan,FALSE,FALSE,FALSE,0.010435
2020,Poland,Cuba,FALSE,FALSE,FALSE,0.031932
2020,Poland,Bolivia,FALSE,FALSE,FALSE,0.029219
2020,Poland,Nepal,FALSE,FALSE,FALSE,0.152776
2020,Poland,Thailand,FALSE,FALSE,FALSE,0.952969
2020,Poland,Antigua and Barbuda,FALSE,FALSE,FALSE,0.004174
2020,Poland,Argentina,FALSE,FALSE,FALSE,0.045916
2020,Poland,Guatemala,FALSE,FALSE,FALSE,0.008348
2020,Poland,Haiti,FALSE,FALSE,FALSE,0.016697
2020,Poland,Honduras,FALSE,FALSE,FALSE,0.008348
2020,Poland,Jamaica,FALSE,FALSE,FALSE,0.037568
2020,Poland,Kyrgyzstan,FALSE,FALSE,FALSE,0.221232
2020,Poland,Democratic People's Republic of Korea,FALSE,FALSE,FALSE,0.045916
2020,Poland,Costa Rica,FALSE,FALSE,FALSE,0.025045
2020,Poland,Lao People's Democratic Republic,FALSE,FALSE,FALSE,0.004174
2020,Poland,Malaysia,FALSE,FALSE,FALSE,0.463336
2020,Poland,Panama,FALSE,FALSE,FALSE,0.012523
2020,Poland,El Salvador,FALSE,FALSE,FALSE,0.029219
2020,Poland,Sri Lanka,FALSE,FALSE,FALSE,0.154445
2020,Poland,Suriname,FALSE,FALSE,FALSE,0.004174
2020,Poland,Turkmenistan,FALSE,FALSE,FALSE,0.175316
2020,Denmark,Venezuela,FALSE,FALSE,FALSE,0.586582
2020,Denmark,Myanmar,FALSE,FALSE,FALSE,24.256972
2020,Denmark,Ukraine,FALSE,FALSE,FALSE,15.60732
2020,Denmark,Syrian Arab Republic,FALSE,FALSE,FALSE,47.791396
2020,Denmark,Nepal,FALSE,FALSE,FALSE,3.275436
2020,Denmark,Lebanon,FALSE,FALSE,FALSE,10.386342
2020,Denmark,Türkiye,FALSE,FALSE,FALSE,0.998065
2020,Denmark,Iran,FALSE,FALSE,FALSE,3.034671
2020,Denmark,India,FALSE,FALSE,FALSE,1.127346
2020,Denmark,Pakistan,FALSE,FALSE,FALSE,4.07048
2020,Denmark,Bangladesh,FALSE,FALSE,FALSE,12.156505
2020,Denmark,West Bank and Gaza Strip,FALSE,FALSE,FALSE,19.563234
2020,Denmark,Ukraine,TRUE,FALSE,FALSE,0.881783
2020,Denmark,Philippines,FALSE,FALSE,FALSE,0.679369
2020,Denmark,Yemen,FALSE,FALSE,FALSE,12.177427
2020,Denmark,Viet Nam,FALSE,FALSE,FALSE,0.467274
2020,Denmark,Democratic People's Republic of Korea,FALSE,FALSE,FALSE,0.103468
2020,Denmark,Colombia,FALSE,FALSE,FALSE,0.741852
2020,Denmark,Cambodia,FALSE,FALSE,FALSE,2.493804
2020,Denmark,Thailand,FALSE,FALSE,FALSE,0.07307
2020,Denmark,Honduras,FALSE,FALSE,FALSE,0.105804
2020,Denmark,China (People's Republic of),FALSE,FALSE,FALSE,1.324971
2020,Denmark,Iraq,FALSE,FALSE,FALSE,18.505392
2020,Denmark,Jordan,FALSE,FALSE,FALSE,8.941913
2020,Denmark,Bosnia and Herzegovina,FALSE,FALSE,FALSE,0.10876
2020,Denmark,Brazil,FALSE,FALSE,FALSE,0.276668
2020,Denmark,Indonesia,FALSE,FALSE,FALSE,2.294525
2020,Denmark,Ukraine,FALSE,TRUE,FALSE,1.039233
2020,Denmark,Haiti,FALSE,FALSE,FALSE,0.031141
2020,Denmark,Lebanon,FALSE,TRUE,FALSE,3.141943
2020,Denmark,Argentina,FALSE,FALSE,FALSE,0.223833
2020,Denmark,India,FALSE,TRUE,FALSE,1.875696
2020,Denmark,Nicaragua,FALSE,FALSE,FALSE,0.100352
2020,Denmark,Malaysia,TRUE,FALSE,FALSE,0.022999
2020,Denmark,Albania,FALSE,FALSE,FALSE,2.380836
2020,Denmark,Vanuatu,FALSE,FALSE,FALSE,0.036103
2020,Denmark,Georgia,FALSE,FALSE,FALSE,1.891304
2020,Denmark,Lao People's Democratic Republic,FALSE,FALSE,FALSE,0.516068
2020,Denmark,Guatemala,FALSE,FALSE,FALSE,0.642164
2020,Denmark,Viet Nam,FALSE,TRUE,FALSE,0.351509
2020,Denmark,India,TRUE,FALSE,FALSE,0.167127
2020,Denmark,Peru,FALSE,FALSE,FALSE,0.161475
2020,Denmark,Mexico,FALSE,FALSE,FALSE,0.19824
2020,Denmark,Armenia,FALSE,FALSE,FALSE,0.075155
2020,Denmark,Bangladesh,TRUE,FALSE,FALSE,3.1e-05
2020,Denmark,Myanmar,FALSE,TRUE,FALSE,1.410018
2020,Denmark,Bolivia,FALSE,FALSE,FALSE,0.884735
2020,Denmark,Viet Nam,TRUE,FALSE,FALSE,0.154603
2020,Denmark,Sri Lanka,FALSE,FALSE,FALSE,0.029558
2020,Denmark,Malaysia,FALSE,FALSE,FALSE,0.029666
2020,Denmark,Indonesia,FALSE,TRUE,FALSE,0.268626
2020,Denmark,Belarus,FALSE,FALSE,FALSE,0.061311
2020,Canada,India,FALSE,FALSE,FALSE,5.91453
2020,Canada,Nepal,FALSE,FALSE,FALSE,2.945398
2020,Canada,Peru,FALSE,FALSE,FALSE,8.698935
2020,Canada,Bolivia,FALSE,FALSE,FALSE,8.045108
2020,Canada,Nepal,TRUE,FALSE,FALSE,1.856648
2020,Canada,Mexico,FALSE,FALSE,FALSE,3.79836
2020,Canada,Haiti,FALSE,FALSE,FALSE,54.000417
2020,Canada,Jordan,FALSE,FALSE,FALSE,42.276461
2020,Canada,Sri Lanka,FALSE,FALSE,FALSE,7.073949
2020,Canada,Georgia,FALSE,FALSE,FALSE,0.259876
2020,Canada,Cambodia,FALSE,TRUE,FALSE,0.234291
2020,Canada,Lao People's Democratic Republic,FALSE,TRUE,FALSE,0.088004
2020,Canada,Myanmar,FALSE,FALSE,FALSE,29.339774
2020,Canada,Mexico,TRUE,FALSE,FALSE,0.730408
2020,Canada,India,TRUE,FALSE,FALSE,1.013542
2020,Canada,Brazil,FALSE,FALSE,FALSE,1.984811
2020,Australia,Solomon Islands,FALSE,FALSE,FALSE,95.206107
2020,Canada,Argentina,FALSE,FALSE,FALSE,1.120454
2020,Canada,Colombia,TRUE,FALSE,FALSE,9.033309
2020,Canada,Argentina,FALSE,TRUE,FALSE,0.002698
2020,Australia,Bangladesh,FALSE,FALSE,FALSE,48.464236
2020,Canada,Brazil,FALSE,TRUE,FALSE,0.002859
2020,Canada,Paraguay,FALSE,TRUE,FALSE,0.002859
2020,Australia,Kiribati,FALSE,FALSE,FALSE,19.152061
2020,Australia,Papua New Guinea,FALSE,FALSE,FALSE,404.554566
2020,Canada,Pakistan,TRUE,FALSE,FALSE,20.70249
2020,Australia,Fiji,FALSE,FALSE,FALSE,49.824635
2020,Australia,Viet Nam,FALSE,FALSE,FALSE,39.736389
2020,Canada,India,FALSE,TRUE,FALSE,0.454046
2020,Australia,Nauru,FALSE,FALSE,FALSE,15.329724
2020,Canada,Lao People's Democratic Republic,FALSE,FALSE,FALSE,1.008189
2020,Canada,Honduras,FALSE,FALSE,FALSE,14.776793
2020,Australia,Timor-Leste,FALSE,FALSE,FALSE,90.827646
2020,Canada,Guatemala,FALSE,FALSE,FALSE,6.700729
2020,Australia,Indonesia,FALSE,FALSE,FALSE,201.41714
2020,Canada,Philippines,FALSE,FALSE,FALSE,6.512069
2020,Australia,Tonga,FALSE,FALSE,FALSE,21.211676
2020,Canada,Honduras,TRUE,FALSE,FALSE,7.173048
2020,Canada,Bangladesh,TRUE,FALSE,FALSE,29.572381
2020,Canada,Colombia,FALSE,FALSE,FALSE,37.677733
2020,Canada,Iraq,FALSE,FALSE,FALSE,75.088789
2020,New Zealand,Indonesia,FALSE,TRUE,FALSE,0.396999
2020,New Zealand,Fiji,FALSE,FALSE,FALSE,14.95303
2020,Canada,Lebanon,TRUE,FALSE,FALSE,16.036334
2020,New Zealand,Samoa,FALSE,FALSE,FALSE,21.284532
2020,Canada,Ecuador,TRUE,FALSE,FALSE,0.677444
2020,Canada,Dominica,FALSE,FALSE,FALSE,0.901706
2020,Canada,Saint Lucia,FALSE,FALSE,FALSE,0.750683
2020,Canada,El Salvador,TRUE,FALSE,FALSE,2.910837
2020,Canada,Viet Nam,FALSE,FALSE,FALSE,12.90825
2020,New Zealand,Cambodia,FALSE,FALSE,FALSE,9.37984
2020,New Zealand,Vanuatu,FALSE,FALSE,FALSE,20.325941
2020,Canada,Ecuador,FALSE,FALSE,FALSE,4.779
2020,Canada,Jordan,TRUE,FALSE,FALSE,20.852704
2020,Canada,Thailand,FALSE,FALSE,FALSE,1.141639
2020,Canada,Pakistan,FALSE,FALSE,FALSE,8.700216
2020,United Kingdom,Thailand,FALSE,FALSE,FALSE,14.555901
2020,Canada,Türkiye,FALSE,FALSE,FALSE,0.276944
2020,Canada,Nicaragua,FALSE,FALSE,FALSE,5.33315
2020,Canada,China (People's Republic of),FALSE,FALSE,FALSE,2.200514
2020,Canada,Cambodia,FALSE,FALSE,FALSE,3.070619
2020,Canada,Bangladesh,FALSE,FALSE,FALSE,43.209208
2020,Canada,Bangladesh,FALSE,TRUE,FALSE,8.955509
2020,Canada,Dominican Republic,FALSE,TRUE,FALSE,0.053055
2020,Canada,El Salvador,FALSE,TRUE,FALSE,0.019291
2020,Canada,Panama,FALSE,FALSE,FALSE,0.700564
2020,Canada,Iraq,TRUE,FALSE,FALSE,5.924646
2020,Canada,West Bank and Gaza Strip,FALSE,FALSE,FALSE,36.800373
2020,Canada,Jamaica,FALSE,FALSE,FALSE,1.934764
2020,Canada,Myanmar,TRUE,FALSE,FALSE,10.574826
2020,Canada,Costa Rica,FALSE,FALSE,FALSE,0.417787
2020,United Kingdom,Iraq,FALSE,FALSE,FALSE,61.527056
2020,United Kingdom,India,FALSE,FALSE,FALSE,85.893429
2020,United Kingdom,India,FALSE,FALSE,TRUE,3.670203
2020,United Kingdom,Myanmar,FALSE,FALSE,FALSE,113.076166
2020,United Kingdom,West Bank and Gaza Strip,FALSE,FALSE,FALSE,66.014615
2020,United Kingdom,Malaysia,FALSE,FALSE,FALSE,12.326886
2020,United Kingdom,Mexico,FALSE,FALSE,FALSE,43.835055
2020,Canada,West Bank and Gaza Strip,TRUE,FALSE,FALSE,6.056162
2020,Canada,Dominican Republic,FALSE,FALSE,FALSE,0.47615
2020,Canada,Malaysia,FALSE,FALSE,FALSE,0.591968
2020,United Kingdom,Pakistan,FALSE,FALSE,FALSE,213.457012
2020,Canada,Syrian Arab Republic,TRUE,FALSE,FALSE,6.615875
2020,Canada,Kyrgyzstan,FALSE,FALSE,FALSE,0.407189
2020,Canada,Venezuela,FALSE,FALSE,FALSE,7.144067
2020,United Kingdom,Indonesia,TRUE,FALSE,FALSE,0.282985
2020,Canada,Peru,TRUE,FALSE,FALSE,12.603817
2020,Canada,Syrian Arab Republic,FALSE,FALSE,FALSE,82.885261
2020,Canada,Cambodia,TRUE,FALSE,FALSE,0.388566
2020,Canada,North Macedonia,FALSE,FALSE,FALSE,0.34089
2020,Canada,Guatemala,TRUE,FALSE,FALSE,6.574698
2020,France,Lebanon,FALSE,FALSE,FALSE,94.51319
2020,Canada,Samoa,FALSE,FALSE,FALSE,0.19952
2020,France,Wallis and Futuna,FALSE,FALSE,FALSE,103.059225
2020,France,China (People's Republic of),FALSE,FALSE,FALSE,112.834175
2020,Canada,Tajikistan,FALSE,FALSE,FALSE,0.466068
2020,France,Bangladesh,FALSE,FALSE,FALSE,19.423766
2020,Canada,Montenegro,FALSE,FALSE,FALSE,0.34089
2020,France,Philippines,FALSE,FALSE,FALSE,280.927447
2020,Canada,Viet Nam,TRUE,FALSE,FALSE,0.2922
2020,Canada,Myanmar,FALSE,TRUE,FALSE,2.614189
2020,Canada,Yemen,TRUE,FALSE,FALSE,0.501783
2020,France,Argentina,FALSE,FALSE,FALSE,11.425165
2020,France,Viet Nam,FALSE,FALSE,FALSE,105.376026
2020,France,Mexico,FALSE,FALSE,FALSE,20.356445
2020,France,Cambodia,FALSE,FALSE,FALSE,38.828222
2020,France,Brazil,FALSE,FALSE,FALSE,42.931409
2020,Canada,Lebanon,FALSE,FALSE,FALSE,73.35013
2020,Canada,Indonesia,TRUE,FALSE,FALSE,5.392574
2020,Canada,Indonesia,FALSE,FALSE,FALSE,9.016729
2020,France,Myanmar,FALSE,FALSE,FALSE,8.944691
2020,Canada,Jamaica,TRUE,FALSE,FALSE,0.555419
2020,France,Peru,FALSE,FALSE,FALSE,88.83046
2020,France,Armenia,FALSE,FALSE,FALSE,13.89553
2020,Canada,El Salvador,FALSE,FALSE,FALSE,1.2458
2020,Canada,Philippines,FALSE,TRUE,FALSE,0.267306
2020,Canada,Costa Rica,FALSE,TRUE,FALSE,0.002859
2020,Canada,Argentina,TRUE,FALSE,FALSE,0.067607
2020,Canada,Bhutan,FALSE,FALSE,FALSE,0.183756
2020,Canada,Sri Lanka,TRUE,FALSE,FALSE,1.523439
2020,France,Armenia,TRUE,FALSE,FALSE,0.026142
2020,France,Lao People's Democratic Republic,FALSE,FALSE,FALSE,9.212657
2020,Canada,Paraguay,FALSE,FALSE,FALSE,0.128118
2020,Canada,Indonesia,TRUE,TRUE,FALSE,0.029124
2020,Canada,Haiti,TRUE,FALSE,FALSE,8.47323
2020,Canada,Guyana,FALSE,FALSE,FALSE,1.894411
2020,Canada,Cuba,FALSE,FALSE,FALSE,2.710902
2020,Canada,China (People's Republic of),TRUE,FALSE,FALSE,0.001719
2020,France,Iran,FALSE,FALSE,FALSE,12.892435
2020,France,Costa Rica,FALSE,FALSE,FALSE,145.487075
2020,France,Bolivia,FALSE,FALSE,FALSE,6.895942
2020,Canada,Ukraine,TRUE,FALSE,FALSE,15.476179
2020,Canada,Yemen,FALSE,FALSE,FALSE,52.9261
2020,France,Vanuatu,FALSE,FALSE,FALSE,3.843877
2020,Canada,Grenada,FALSE,FALSE,FALSE,0.751154
2020,Canada,Belarus,FALSE,FALSE,FALSE,0.316496
2020,France,Haiti,FALSE,FALSE,FALSE,29.727369
2020,Canada,Montserrat,FALSE,FALSE,FALSE,0.273505
2020,Canada,Suriname,FALSE,TRUE,FALSE,0.481031
2020,Canada,Guyana,FALSE,TRUE,FALSE,0.257304
2020,Canada,Turkmenistan,FALSE,FALSE,FALSE,0.062994
2020,Canada,Philippines,TRUE,FALSE,FALSE,5.96472
2020,Canada,Nicaragua,TRUE,FALSE,FALSE,2.57141
2020,Canada,Haiti,FALSE,TRUE,FALSE,5.768333
2020,France,Moldova,FALSE,FALSE,FALSE,2.197702
2020,France,Serbia,FALSE,FALSE,FALSE,10.305791
2020,Canada,Mexico,FALSE,TRUE,FALSE,6.675727
2020,Canada,Albania,FALSE,FALSE,FALSE,0.390828
2020,France,Nepal,FALSE,FALSE,FALSE,1.354148
2020,Canada,Fiji,TRUE,FALSE,FALSE,0.478716
2020,France,Albania,FALSE,FALSE,FALSE,5.448008
2020,France,Honduras,FALSE,FALSE,FALSE,2.20037
2020,France,Ecuador,FALSE,FALSE,FALSE,18.523402
2020,France,West Bank and Gaza Strip,FALSE,FALSE,FALSE,45.910818
2020,Canada,Honduras,TRUE,TRUE,FALSE,1.542952
2020,France,Ukraine,FALSE,FALSE,FALSE,15.506412
2020,Canada,Iraq,FALSE,FALSE,TRUE,4.053505
2020,Canada,Bolivia,TRUE,FALSE,FALSE,6.38121599999999
2020,Canada,Fiji,FALSE,FALSE,FALSE,0.272696
2020,Canada,Mongolia,FALSE,FALSE,FALSE,5.028269
2020,Canada,Tonga,FALSE,FALSE,FALSE,0.19952
2020,Canada,Belize,FALSE,FALSE,FALSE,0.78396
2020,Canada,Antigua and Barbuda,FALSE,FALSE,FALSE,0.355854
